Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Kim, M; Paini, D; Jurdak, R",,,,"Kim, Minkyoung; Paini, Dean; Jurdak, Raja",,,Real-world diffusion dynamics based on point process approaches: a review,ARTIFICIAL INTELLIGENCE REVIEW,,,,,,,,,,,,"Bursts in human and natural activities are highly clustered in time or space, suggesting that these activities are influenced by previous events within the social or natural system. Such bursty behavior in the real world conveys substantial information of underlying diffusion processes, which have been studied based on point process approaches in diverse scientific communities from online social media to criminology and epidemiology. However, universal components of real-world diffusion dynamics that cut across disciplines remain unexplored with a common overarching perspective. In this review, we introduce a wide range of diffusion processes from diverse research fields, define a taxonomy of common major factors in diffusion dynamics, interpret their diffusion models from the theoretical perspectives of point processes, and compare them with respect to universal effects on diffusion. These all can provide new insights on spatial and temporal bursty events capturing underlying diffusion dynamics. We expect that the comprehensive aspects of diffusion dynamics in the real world can motivate transdisciplinary research and provide contextual components of a fundamental framework for more generalizable diffusion models.",,,,,"Jurdak, Raja/B-7637-2011","Jurdak, Raja/0000-0001-7517-0782",,,,,,,,,,,,,0269-2821,1573-7462,,,,JAN,2020.0,53.0,1,,,,,321.0,350.0,,10.1007/s10462-018-9656-9,0.0,,,,,,,,,,,,,WOS:000511719800009,0
J,"Kotseruba, I; Tsotsos, JK",,,,"Kotseruba, Iuliia; Tsotsos, John K.",,,40 years of cognitive architectures: core cognitive abilities and practical applications,ARTIFICIAL INTELLIGENCE REVIEW,,,,,,,,,,,,"In this paper we present a broad overview of the last 40 years of research on cognitive architectures. To date, the number of existing architectures has reached several hundred, but most of the existing surveys do not reflect this growth and instead focus on a handful of well-established architectures. In this survey we aim to provide a more inclusive and high-level overview of the research on cognitive architectures. Our final set of 84 architectures includes 49 that are still actively developed, and borrow from a diverse set of disciplines, spanning areas from psychoanalysis to neuroscience. To keep the length of this paper within reasonable limits we discuss only the core cognitive abilities, such as perception, attention mechanisms, action selection, memory, learning, reasoning and metareasoning. In order to assess the breadth of practical applications of cognitive architectures we present information on over 900 practical projects implemented using the cognitive architectures in our list. We use various visualization techniques to highlight the overall trends in the development of the field. In addition to summarizing the current state-of-the-art in the cognitive architecture research, this survey describes a variety of methods and ideas that have been tried and their relative success in modeling human cognitive abilities, as well as which aspects of cognitive behavior need more research with respect to their mechanistic counterparts and thus can further inform how cognitive science might progress.",,,,,"Tsotsos, John/N-1131-2019","Tsotsos, John/0000-0002-8621-9147",,,,,,,,,,,,,0269-2821,1573-7462,,,,JAN,2020.0,53.0,1,,,,,17.0,94.0,,10.1007/s10462-018-9646-y,0.0,,,,,,,,,,,,,WOS:000511719800002,0
J,"Lazim, D; Zain, AM; Bahari, M; Omar, AH",,,,"Lazim, Dhabitah; Zain, Azlan Mohd; Bahari, Mahadi; Omar, Abdullah Hisham",,,Review of modified and hybrid flower pollination algorithms for solving optimization problems,ARTIFICIAL INTELLIGENCE REVIEW,,,,,,,,,,,,"Flower pollination algorithm (FPA) is a nature-inspired meta-heuristics to handle a large scale optimization process. This paper reviews the previous studies on the application of FPA, modified FPA and hybrid FPA for solving optimization problems. The effectiveness of FPA for solving the optimization problems are highlighted and discussed. The improvement aspects include local and global search strategies and the quality of the solutions. The measured enhancements in FPA are based on various research domains. The results of review indicate the capability of the enhanced and hybrid FPA for solving optimization problems in variety of applications and outperformed the results of other established optimization techniques.",,,,,"Bahari, Mahadi/Q-5053-2018; Zain, Azlan Mohd/AAY-3710-2021; OMAR, ABDULLAH HISAM/L-6451-2017; Zain, Azlan Mohd/K-6829-2012","Bahari, Mahadi/0000-0003-0301-374X; Zain, Azlan Mohd/0000-0003-2004-3289; OMAR, ABDULLAH HISAM/0000-0002-8734-9023; Zain, Azlan Mohd/0000-0003-2004-3289",,,,,,,,,,,,,0269-2821,1573-7462,,,,OCT,2019.0,52.0,3,,,,,1547.0,1577.0,,10.1007/s10462-017-9580-4,0.0,,,,,,,,,,,,,WOS:000486256400002,0
J,"Ozdemir, G; Karaboga, N",,,,"Ozdemir, Gokcen; Karaboga, Nurhan",,,A review on the cosine modulated filter bank studies using meta-heuristic optimization algorithms,ARTIFICIAL INTELLIGENCE REVIEW,,,,,,,,,,,,"There has been a significant increase in the number of designs based on optimization techniques as the usage areas of computers have increased day by day. In this paper, Cosine Modulated Filter Banks (CMFBs) using meta-heuristic optimization techniques are reviewed. The basic features of the meta-heuristic optimization algorithms which used in related studies and the purpose of these algorithms in CMFB design are explored. The paper begins with a definition of CMFBs and continues with meta-heuristic algorithms used in CMFB studies. Later, the meta-heuristic algorithms used to design the CMFBs are briefly described. Finally, it is reviewed where algorithms are used in the CMFB designs. This study aims to clarify the role of meta-heuristic algorithms in CMFB design. The main contribution of the study to the literature is not just describing meta-heuristic algorithms, the proposed methods in the literature to design the CMFB are fully described and compared.",,,,,"ozdemir, gokcen/Y-6200-2019","ozdemir, gokcen/0000-0002-3175-6893; karaboga, nurhan/0000-0002-4550-5251",,,,,,,,,,,,,0269-2821,1573-7462,,,,OCT,2019.0,52.0,3,,,,,1629.0,1653.0,,10.1007/s10462-017-9595-x,0.0,,,,,,,,,,,,,WOS:000486256400004,0
J,"Araujo, P; Rodriguez, S; Hilaire, V",,,,"Araujo, Pedro; Rodriguez, Sebastian; Hilaire, Vincent",,,A metamodeling approach for the identification of organizational smells in multi-agent systems: application to ASPECS,ARTIFICIAL INTELLIGENCE REVIEW,,,,,,,,,,,,"Software Quality is one of the most important subjects in the Process Development Software, especially in large and complex systems. Much effort has been devoted to the development of techniques and concepts to improve software quality over the years. We are especially interested on smells, which represent anomalies or flaws in the design/code that can have serious consequences in maintenance or future development of the systems. These techniques have a strong development in the Object Oriented paradigm, however, very few studies were conducted in the agent oriented paradigm. In this paper we focus on the detection of design smells applied to multi-agent systems models based on the organizational approach, named Organizational Design Smells (ODS). Early and automatic detection of these ODS allows reducing the costs and development times, while increasing the final product's quality. To achieve this objective, validation rules were defined based in the EVL language. The approach is illustrated with two examples, their validation rules, and the refactoring solutions proposed.",,,,,"Araujo, Pedro/AAG-5908-2020; Hilaire, Vincent/C-7022-2011","Araujo, Pedro/0000-0002-0354-1406; Hilaire, Vincent/0000-0003-2725-7140; Rodriguez, Sebastian/0000-0002-0514-9221",,,,,,,,,,,,,0269-2821,1573-7462,,,,FEB,2018.0,49.0,2,,,,,183.0,210.0,,10.1007/s10462-016-9521-7,0.0,,,,,,,,,,,,,WOS:000424003000002,0
J,"Altaf, W; Shahbaz, M; Guergachi, A",,,,"Altaf, Wasif; Shahbaz, Muhammad; Guergachi, Aziz",,,Applications of association rule mining in health informatics: a survey,ARTIFICIAL INTELLIGENCE REVIEW,,,,,,,,,,,,"Association rule mining is an effective data mining technique which has been used widely in health informatics research right from its introduction. Since health informatics has received a lot of attention from researchers in last decade, and it has developed various sub-domains, so it is interesting as well as essential to review state of the art health informatics research. As knowledge discovery researchers and practitioners have applied an array of data mining techniques for knowledge extraction from health data, so the application of association rule mining techniques to health informatics domain has been focused and studied in detail in this survey. Through critical analysis of applications of association rule mining literature for health informatics from 2005 to 2014, it has been explored that, instead of the more efficient alternative approaches, the Apriori algorithm is still a widely used frequent itemset generation technique for application of association rule mining for health informatics. Moreover, other limitations related to applications of association rule mining for health informatics have also been identified and recommendations have been made to mitigate those limitations. Furthermore, the algorithms and tools utilized for application of association rule mining have also been identified, conclusions have been drawn from the literature surveyed, and future research directions have been presented.",,,,,"Altaf, Wasif/B-9424-2016; Altaf, Wasif/O-3088-2019","Altaf, Wasif/0000-0002-6076-2539; Altaf, Wasif/0000-0002-6076-2539",,,,,,,,,,,,,0269-2821,1573-7462,,,,MAR,2017.0,47.0,3,,,,,313.0,340.0,,10.1007/s10462-016-9483-9,0.0,,,,,,,,,,,,,WOS:000394302100002,0
J,"Casas-Roma, J; Herrera-Joancomarti, J; Torra, V",,,,"Casas-Roma, Jordi; Herrera-Joancomarti, Jordi; Torra, Vicenc",,,A survey of graph-modification techniques for privacy-preserving on networks,ARTIFICIAL INTELLIGENCE REVIEW,,,,,,,,,,,,"Recently, a huge amount of social networks have been made publicly available. In parallel, several definitions and methods have been proposed to protect users' privacy when publicly releasing these data. Some of them were picked out from relational dataset anonymization techniques, which are riper than network anonymization techniques. In this paper we summarize privacy-preserving techniques, focusing on graph-modification methods which alter graph's structure and release the entire anonymous network. These methods allow researchers and third-parties to apply all graph-mining processes on anonymous data, from local to global knowledge extraction.",,,,,"Torra, Vicenç/AHA-5758-2022; Herrera-Joancomartí, Jordi/O-8186-2019; Herrera-Joancomartí, Jordi/B-8627-2009; Casas-Roma, Jordi/L-4740-2014","Herrera-Joancomartí, Jordi/0000-0002-4935-4681; Herrera-Joancomartí, Jordi/0000-0002-4935-4681; Casas-Roma, Jordi/0000-0002-0617-3303",,,,,,,,,,,,,0269-2821,1573-7462,,,,MAR,2017.0,47.0,3,,,,,341.0,366.0,,10.1007/s10462-016-9484-8,0.0,,,,,,,,,,,,,WOS:000394302100003,0
J,"Halim, Z; Kalsoom, R; Bashir, S; Abbas, G",,,,"Halim, Zahid; Kalsoom, Rizwana; Bashir, Shariq; Abbas, Ghulam",,,Artificial intelligence techniques for driving safety and vehicle crash prediction,ARTIFICIAL INTELLIGENCE REVIEW,,,,,,,,,,,,"Accident prediction is one of the most critical aspects of road safety, whereby an accident can be predicted before it actually occurs and precautionary measures taken to avoid it. For this purpose, accident prediction models are popular in road safety analysis. Artificial intelligence (AI) is used in many real world applications, especially where outcomes and data are not same all the time and are influenced by occurrence of random changes. This paper presents a study on the existing approaches for the detection of unsafe driving patterns of a vehicle used to predict accidents. The literature covered in this paper is from the past 10 years, from 2004 to 2014. AI techniques are surveyed for the detection of unsafe driving style and crash prediction. A number of statistical methods which are used to predict the accidents by using different vehicle and driving features are also covered in this paper. The approaches studied in this paper are compared in terms of datasets and prediction performance. We also provide a list of datasets and simulators available for the scientific community to conduct research in the subject domain. The paper also identifies some of the critical open questions that need to be addressed for road safety using AI techniques.",,,,,"Abbas, Ghulam/J-6656-2016; Bashir, Shariq/ABD-4472-2021; Halim, Zahid/AAD-8033-2021","Abbas, Ghulam/0000-0003-3836-1373; Bashir, Shariq/0000-0002-0789-4962; Halim, Zahid/0000-0003-3094-3483",,,,,,,,,,,,,0269-2821,1573-7462,,,,OCT,2016.0,46.0,3,,,,,351.0,387.0,,10.1007/s10462-016-9467-9,0.0,,,,,,,,,,,,,WOS:000382702800004,0
J,"Awheda, MD; Schwartz, HM",,,,"Awheda, Mostafa D.; Schwartz, Howard M.",,,Exponential moving average based multiagent reinforcement learning algorithms,ARTIFICIAL INTELLIGENCE REVIEW,,,,,,,,,,,,"Two multi-agent policy iteration learning algorithms are proposed in this work. The two proposed algorithms use the exponential moving average approach along with the Q-learning algorithm as a basis to update the policy for the learning agent so that the agent's policy converges to a Nash equilibrium policy. The first proposed algorithm uses a constant learning rate when updating the policy of the learning agent, while the second proposed algorithm uses two different decaying learning rates. These two decaying learning rates are updated based on either the Win-or-Learn-Fast (WoLF) mechanism or the Win-or-Learn-Slow (WoLS) mechanism. The WoLS mechanism is introduced in this article to make the algorithm learn fast when it is winning and learn slowly when it is losing. The second proposed algorithm uses the rewards received by the learning agent to decide which mechanism (WoLF mechanism or WoLS mechanism) to use for the game being learned. The proposed algorithms have been theoretically analyzed and a mathematical proof of convergence to pure Nash equilibrium is provided for each algorithm. In the case of games with mixed Nash equilibrium, our mathematical analysis shows that the second proposed algorithm converges to an equilibrium. Although our mathematical analysis does not explicitly show that the second proposed algorithm converges to a Nash equilibrium, our simulation results indicate that the second proposed algorithm does converge to Nash equilibrium. The proposed algorithms are examined on a variety of matrix and stochastic games. Simulation results show that the second proposed algorithm converges in a wider variety of situations than state-of-the-art multi-agent reinforcement learning algorithms.",,,,,"Schwartz, Howard/AAT-4225-2021","Schwartz, Howard/0000-0002-4489-5892",,,,,,,,,,,,,0269-2821,1573-7462,,,,MAR,2016.0,45.0,3,,,,,299.0,332.0,,10.1007/s10462-015-9447-5,0.0,,,,,,,,,,,,,WOS:000377827400002,0
J,"Santafe, G; Inza, I; Lozano, JA",,,,"Santafe, Guzman; Inza, Inaki; Lozano, Jose A.",,,Dealing with the evaluation of supervised classification algorithms,ARTIFICIAL INTELLIGENCE REVIEW,,,,,,,,,,,,"Performance assessment of a learning method related to its prediction ability on independent data is extremely important in supervised classification. This process provides the information to evaluate the quality of a classification model and to choose the most appropriate technique to solve the specific supervised classification problem at hand. This paper aims to review the most important aspects of the evaluation process of supervised classification algorithms. Thus the overall evaluation process is put in perspective to lead the reader to a deep understanding of it. Additionally, different recommendations about their use and limitations as well as a critical view of the reviewed methods are presented according to the specific characteristics of the supervised classification problem scenario.",,,,,"Santafe, Guzman/J-7281-2017; Lozano, Jose A./F-5120-2010","Lozano, Jose A./0000-0002-4683-8111; INZA CANO, INAKI/0000-0003-4674-1755; Santafe, Guzman/0000-0003-3951-6250",,,,,,,,,,,,,0269-2821,1573-7462,,,,DEC,2015.0,44.0,4,,,,,467.0,508.0,,10.1007/s10462-015-9433-y,0.0,,,,,,,,,,,,,WOS:000363953700002,0
J,"Moradi, M; Keyvanpour, MR",,,,"Moradi, Mohammad; Keyvanpour, Mohammad Reza",,,An analytical review of XML association rules mining,ARTIFICIAL INTELLIGENCE REVIEW,,,,,,,,,,,,"Over the past decade, there has been increasing interest in using extensible markup language (XML) which has made it a de facto standard for representing and exchanging data over different systems and platforms (specifically the internet). Due to the popularity of XML and with increasing numbers of XML documents, the process of knowledge discovery from this type of data has found more attention. Although in the last decade several different methods have been proposed for mining XML documents, this research field still is in its infancy compared to traditional data mining. As in relational techniques, in the case of XML documents, association rule mining has a strong research interest. In this paper we have performed a comprehensive study on all of the major works so far done on mining association rules from XML documents. The main contribution of the paper is to provide a reference point for future researches by collecting different techniques and methods concerning the topic; classifying them into a number of categories and creating a complete bibliography of the major published works. We think that this paper can help researchers in XML association rules mining domains to quickly find the current work as the basis for the future activities.",,,,,"Keyvanpour, Mohammad Reza/AAL-5574-2020; Moradi, Mohammad/ABD-4985-2020","Keyvanpour, Mohammad Reza/0000-0003-2115-9099; Moradi, Mohammad/0000-0003-0006-1009",,,,,,,,,,,,,0269-2821,1573-7462,,,,FEB,2015.0,43.0,2,,,,,277.0,300.0,,10.1007/s10462-012-9376-5,0.0,,,,,,,,,,,,,WOS:000348340000007,0
J,"Kalampakas, A; Spartalis, S; Iliadis, L; Pimenidis, E",,,,"Kalampakas, Antonios; Spartalis, Stefanos; Iliadis, Lazaros; Pimenidis, Elias",,,Fuzzy graphs: algebraic structure and syntactic recognition,ARTIFICIAL INTELLIGENCE REVIEW,,,,,,,,,,,,"Directed fuzzy hypergraphs are introduced as a generalization of both crisp directed hypergraphs and directed fuzzy graphs. It is proved that the set of all directed fuzzy hypergraphs can be structured into a magmoid with operations graph composition and disjoint union. In this framework a notion of syntactic recognition inside magmoids is defined. The corresponding class is proved to be closed under boolean operations and inverse morphisms of magmoids. Moreover, the language of all strongly connected fuzzy graphs and the language that consists of all fuzzy graphs that have at least one directed path from the begin node to the end node through edges with membership grade 1 are recognizable. Additionally, a useful characterization of recognizability through left derivatives is also achieved.",,,,,"Iliadis, Lazaros/AAY-8067-2021; Pimenidis, Elias/AAH-7233-2021","Kalampakas, Antonios/0000-0001-8821-6102",,,,,,,,,,,,,0269-2821,1573-7462,,,,OCT,2014.0,42.0,3,,,SI,,479.0,490.0,,10.1007/s10462-013-9412-0,0.0,,,,,,,,,,,,,WOS:000343751600011,0
J,"Minaei-Bidgoli, B; Parvin, H; Alinejad-Rokny, H; Alizadeh, H; Punch, WF",,,,"Minaei-Bidgoli, Behrouz; Parvin, Hamid; Alinejad-Rokny, Hamid; Alizadeh, Hosein; Punch, William F.",,,Effects of resampling method and adaptation on clustering ensemble efficacy,ARTIFICIAL INTELLIGENCE REVIEW,,,,,,,,,,,,"Clustering ensembles combine multiple partitions of data into a single clustering solution of better quality. Inspired by the success of supervised bagging and boosting algorithms, we propose non-adaptive and adaptive resampling schemes for the integration of multiple independent and dependent clusterings. We investigate the effectiveness of bagging techniques, comparing the efficacy of sampling with and without replacement, in conjunction with several consensus algorithms. In our adaptive approach, individual partitions in the ensemble are sequentially generated by clustering specially selected subsamples of the given dataset. The sampling probability for each data point dynamically depends on the consistency of its previous assignments in the ensemble. New subsamples are then drawn to increasingly focus on the problematic regions of the input feature space. A measure of data point clustering consistency is therefore defined to guide this adaptation. Experimental results show improved stability and accuracy for clustering structures obtained via bootstrapping, subsampling, and adaptive techniques. A meaningful consensus partition for an entire set of data points emerges from multiple clusterings of bootstraps and subsamples. Subsamples of small size can reduce computational cost and measurement complexity for many unsupervised data mining tasks with distributed sources of data. This empirical study also compares the performance of adaptive and non-adaptive clustering ensembles using different consensus functions on a number of datasets. By focusing attention on the data points with the least consistent clustering assignments, whether one can better approximate the inter-cluster boundaries or can at least create diversity in boundaries and this results in improving clustering accuracy and convergence speed as a function of the number of partitions in the ensemble. The comparison of adaptive and non-adaptive approaches is a new avenue for research, and this study helps to pave the way for the useful application of distributed data mining methods.",,,,,"Minaei-Bidgoli, Behrouz/L-2779-2018","Minaei-Bidgoli, Behrouz/0000-0002-9327-7345; Parvin, Hamid/0000-0001-8717-7711",,,,,,,,,,,,,0269-2821,1573-7462,,,,JAN,2014.0,41.0,1,,,,,27.0,48.0,,10.1007/s10462-011-9295-x,0.0,,,,,,,,,,,,,WOS:000329294400002,0
J,"Kotsiantis, SB",,,,"Kotsiantis, S. B.",,,Use of machine learning techniques for educational proposes: a decision support system for forecasting students' grades,ARTIFICIAL INTELLIGENCE REVIEW,,,,,,,,,,,,"Use of machine learning techniques for educational proposes (or educational data mining) is an emerging field aimed at developing methods of exploring data from computational educational settings and discovering meaningful patterns. The stored data (virtual courses, e-learning log file, demographic and academic data of students, admissions/registration info, and so on) can be useful for machine learning algorithms. In this article, we cite the most current articles that use machine learning techniques for educational proposes and we present a case study for predicting students' marks. Students' key demographic characteristics and their marks in a small number of written assignments can constitute the training set for a regression method in order to predict the student's performance. Finally, a prototype version of software support tool for tutors has been constructed.",,,,,"Kotsiantis, Sotos/C-5640-2009; kotsiantis, sotiris/AGL-1791-2022; Kotsiantis, Sotiris/A-8308-2016","Kotsiantis, Sotos/0000-0002-2247-3082; kotsiantis, sotiris/0000-0002-2247-3082; Kotsiantis, Sotiris/0000-0002-2247-3082",,,,,,,,,,,,,0269-2821,1573-7462,,,,APR,2012.0,37.0,4,,,,,331.0,344.0,,10.1007/s10462-011-9234-x,0.0,,,,,,,,,,,,,WOS:000301542600005,0
J,"Park, JH; Kang, JH",,,,"Park, Jong-Hyun; Kang, Ji-Hoon",,,Intelligent service processing in common USN middleware,ARTIFICIAL INTELLIGENCE REVIEW,,,,,,,,,,,,"The Ubiquitous sensor network (USN) is composed of several heterogeneous sensors with a variety of characteristics. An application based on the sensor network also has various requirements to provide services to users. Therefore it is important to develop the common USN middleware for flexible integration between the sensor networks and applications. Especially, this paper focuses on intelligent service management which is one of the main functions of USN middleware. Several applications in the sensor network environment support not only monitoring services, but also sensor-based context-awareness and intelligent services. In many applications, however, approaches to support intelligent services depend on the application because the standard method has been undefined yet. Therefore this paper proposes a common method for processing intelligent services in USN middleware independent of an application. The proposed method is implemented and evaluated as a component of USN middleware.",,,,,,,,,,,,,,,,,,,0269-2821,1573-7462,,,,JAN,2011.0,35.0,1,,,,,37.0,51.0,,10.1007/s10462-010-9182-x,0.0,,,,,,,,,,,,,WOS:000286054000003,0
J,"Gupta, RA; Kumar, R; Bansal, AK",,,,"Gupta, R. A.; Kumar, Rajesh; Bansal, Ajay Kumar",,,Artificial intelligence applications in Permanent Magnet Brushless DC motor drives,ARTIFICIAL INTELLIGENCE REVIEW,,,,,,,,,,,,"Permanent Magnet Brushless DC (PMBLDC) machines are more popular due its simple structure and low cost. Improvements in permanent magnetic materials and power electronic devices have resulted in reliable, cost effective PMBLDC drives, for many applications. Advances in artificial intelligent applications like neural network, fuzzy logic, Genetic algorithm etc. have made tremendous impact on electric motor drives. The brushless DC motor is a multivariable and non-linear system. In conventional PMBLDC drives speed and position sensing of brushless DC motors require high degree of accuracy. Unfortunately, traditional methods of control require detailed modelling of all the motor parameters to achieve this. The Intelligent control techniques like, fuzzy logic control/Neural network control etc. uses heuristic input-output relations to deal with vague and complex situations. This paper presents a literature survey on the intelligent control techniques for PMBLDC motor drives. Various AI techniques for PMBLDC motor drives are described. Attempt is made to provide a guideline and quick reference for the researchers and practicing engineers those are working in the area of PMBLDC motor drives.",,,,,"Bansal, Ajay Kumar/M-9465-2015; Kumar, Rajesh/G-1408-2014; Bansal, Ajay Kumar/AAN-1264-2021","Bansal, Ajay Kumar/0000-0002-5964-5992; Kumar, Rajesh/0000-0002-6019-0702; Bansal, Ajay Kumar/0000-0002-5964-5992",,,,,,,,,,,,,0269-2821,1573-7462,,,,MAR,2010.0,33.0,3,,,,,175.0,186.0,,10.1007/s10462-009-9152-3,0.0,,,,,,,,,,,,,WOS:000274499500001,0
J,"Delibasic, B; Kirchner, K; Ruhland, J; Jovanovic, M; Vukicevic, M",,,,"Delibasic, Boris; Kirchner, Kathrin; Ruhland, Johannes; Jovanovic, Milos; Vukicevic, Milan",,,Reusable components for partitioning clustering algorithms,ARTIFICIAL INTELLIGENCE REVIEW,,,,,,,,,,,,"Clustering algorithms are well-established and widely used for solving data-mining tasks. Every clustering algorithm is composed of several solutions for specific sub-problems in the clustering process. These solutions are linked together in a clustering algorithm, and they define the process and the structure of the algorithm. Frequently, many of these solutions occur in more than one clustering algorithm. Mostly, new clustering algorithms include frequently occurring solutions to typical sub-problems from clustering, as well as from other machine-learning algorithms. The problem is that these solutions are usually integrated in their algorithms, and that original algorithms are not designed to share solutions to sub-problems outside the original algorithm easily. We propose a way of designing cluster algorithms and to improve existing ones, based on reusable components. Reusable components are well-documented, frequently occurring solutions to specific sub-problems in a specific area. Thus we identify reusable components, first, as solutions to characteristic sub-problems in partitioning cluster algorithms, and, further, identify a generic structure for the design of partitioning cluster algorithms. We analyze some partitioning algorithms (K-means, X-means, MPCK-means, and Kohonen SOM), and identify reusable components in them. We give examples of how new cluster algorithms can be designed based on them.",,,,,"Kirchner, Kathrin/C-4984-2016; Delibašić, Boris/D-4853-2018; Vukicevic, Milan/X-3590-2019; Vukicevic, Milan/GOH-2563-2022","Kirchner, Kathrin/0000-0002-4638-0403; Delibašić, Boris/0000-0002-6153-5119; Vukicevic, Milan/0000-0002-1631-6531; Jovanovic, Milos/0000-0001-8237-0862",,,,,,,,,,,,,0269-2821,1573-7462,,,,DEC,2009.0,32.0,1-4,,,,,59.0,75.0,,10.1007/s10462-009-9133-6,0.0,,,,,,,,,,,,,WOS:000272847700004,0
J,"Shen, HF; Liu, G; Guo, J",,,,"Shen, Haifeng; Liu, Gang; Guo, Jun",,,Mixed environment compensation based on maximum a posteriori estimation for robust speech recognition,ARTIFICIAL INTELLIGENCE REVIEW,,,,,,,,,,,,"Noise robustness is a fundamental problem for speech recognition system in the real environments. The paper presents mixed environment compensation technique in which feature compensation algorithm and acoustic model compensation algorithm is combined together. The target is to obtain the fine compensated static acoustic model and the dynamic compensated speech. Therefore, the modified speech sequence can well match the modified acoustic model. The experimental results show that significant performance improvement has been observed.",,,,,,,,,,,,,,,,,,,0269-2821,1573-7462,,,,DEC,2009.0,32.0,1-4,,,,,1.0,11.0,,10.1007/s10462-009-9130-9,0.0,,,,,,,,,,,,,WOS:000272847700001,0
J,"Curran, D; O'Riordan, C; Sorensen, H",,,,"Curran, Dara; O'Riordan, Colm; Sorensen, Humphrey",,,The evolution of donators in a common-pool resource problem,ARTIFICIAL INTELLIGENCE REVIEW,,,,,18th Artificial Intelligence and Cognitive Science Conference (AICS-07),"AUG 29-31, 2007","Dublin Inst Technol, Dublin, IRELAND",,Dublin Inst Technol,,,"Issues regarding foraging in groups have been addressed and researched in a range of domains. Questions arise regarding the benefits to the group as a whole and the cost placed upon individual group members. In this paper, we model the foraging problem as a common resource pool problem and evolve populations in a range of scenarios. In these simulations, agents (group members) forage for food, may contribute to a common pool resource and may benefit from this group resource. We present and discuss results illustrating the scenarios under which agents evolve to behave for the common good of the group and its effect on the survival and the fitness of the population.",,,,,,,,,,,,,,,,,,,0269-2821,,,,,APR,2007.0,27.0,4,,,,,245.0,256.0,,10.1007/s10462-008-9077-2,0.0,,,,,,,,,,,,,WOS:000261762300004,0
J,"Kotsiantis, SB; Zaharakis, ID; Pintelas, PE",,,,"Kotsiantis, S. B.; Zaharakis, I. D.; Pintelas, P. E.",,,Machine learning: a review of classification and combining techniques,ARTIFICIAL INTELLIGENCE REVIEW,,,,,,,,,,,,"Supervised classification is one of the tasks most frequently carried out by so-called Intelligent Systems. Thus, a large number of techniques have been developed based on Artificial Intelligence (Logic-based techniques, Perceptron-based techniques) and Statistics (Bayesian Networks, Instance-based techniques). The goal of supervised learning is to build a concise model of the distribution of class labels in terms of predictor features. The resulting classifier is then used to assign class labels to the testing instances where the values of the predictor features are known, but the value of the class label is unknown. This paper describes various classification algorithms and the recent attempt for improving classification accuracy-ensembles of classifiers.",,,,,"kotsiantis, sotiris/AGL-1791-2022; Kotsiantis, Sotos/C-5640-2009; Kotsiantis, Sotiris/A-8308-2016","kotsiantis, sotiris/0000-0002-2247-3082; Kotsiantis, Sotos/0000-0002-2247-3082; Kotsiantis, Sotiris/0000-0002-2247-3082",,,,,,,,,,,,,0269-2821,1573-7462,,,,NOV,2006.0,26.0,3,,,,,159.0,190.0,,10.1007/s10462-007-9052-3,0.0,,,,,,,,,,,,,WOS:000252222600001,0
J,"Bustard, DW; Sterritt, R; Taleb-Bendiab, A; Laws, A",,,,"Bustard, D. W.; Sterritt, R.; Taleb-Bendiab, A.; Laws, A.",,,Autonomic system design based on the integrated use of SSM and VSM,ARTIFICIAL INTELLIGENCE REVIEW,,,,,,,,,,,,This paper describes an approach to autonomic systems development that involves the integrated use of two general systems design techniques: Soft Systems Methodology (SSM) and the Viable System Model (VSM). The paper summarizes the relevant aspects of each technique and describes how they can be used together to create design models of an autonomic system and its environment. The discussion is illustrated through a consideration of the development of a generic computing system to help manage the technology used in an organisation.,,,,,,"Sterritt, Roy/0000-0002-4035-9363",,,,,,,,,,,,,0269-2821,1573-7462,,,,JUN,2006.0,25.0,4,,,,,313.0,327.0,,10.1007/s10462-007-9031-8,0.0,,,,,,,,,,,,,WOS:000251648700004,0
